feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
911273|South Sandia Spring|Spring|New Mexico|35|Bernalillo|001|Tijeras|08/31/1992|08/27/2016|Official|Board Decision|01/01/1997|350558N|1062534W|35.0994742|-106.4261198|||0.0|0.0
911275|South Squirrel Springs Canyon|Valley|New Mexico|35|Catron|003|Squirrel Springs Canyon|11/13/1980|01/29/2020||||334659N|1083034W|33.7830175|-108.5094847|334541N|1082909W|33.7612905|-108.4857511
911276|South Tank|Reservoir|New Mexico|35|Lincoln|027|Nogal|11/13/1980|||||333412N|1054007W|33.5700775|-105.6685953|||0.0|0.0
911277|South Tank|Reservoir|New Mexico|35|Lincoln|027|Capitan|11/13/1980|11/14/2018||||333651N|1053215W|33.6140586|-105.5375819|||0.0|0.0
911278|South Tank|Reservoir|New Mexico|35|Lincoln|027|Ancho|11/13/1980|11/13/2018||||335421N|1053830W|33.9057793|-105.6417676|||0.0|0.0
911279|South Taylor Canyon|Valley|New Mexico|35|Sierra|051|Whiterock Mountain|11/13/1980|02/08/2020|Official|Board Decision|01/01/1964|324227N|1073938W|32.7075082|-107.6606654|324238N|1074245W|32.7106301|-107.7124458
911280|South Taylor Tank|Reservoir|New Mexico|35|Chaves|005|South Taylor Tank|11/13/1980|05/30/2023||||323332N|1045251W|32.5587723|-104.8808688|||0.0|0.0
911281|South Texas Hill Canyon|Valley|New Mexico|35|Eddy|015|Ares Peak|11/13/1980|05/03/2019||||322132N|1044705W|32.3588201|-104.7847465|322406N|1044828W|32.4017505|-104.8078993
911282|South Water Canyon|Valley|New Mexico|35|Catron|003|Indian Peaks East|11/13/1980|01/29/2020|Official|Board Decision|01/01/1979|333123N|1075655W|33.5229382|-107.9486496|332723N|1075554W|33.4563782|-107.9317694
911284|South Well Canyon|Valley|New Mexico|35|Grant|017|Soldiers Farewell Hill|11/13/1980|04/01/2020||||322005N|1082150W|32.3347221|-108.3638422|322515N|1082804W|32.4207878|-108.4678344
911286|Southeast Tank|Reservoir|New Mexico|35|Lincoln|027|Jacob Spring|11/13/1980|11/14/2018||||333753N|1053430W|33.6313061|-105.5751332|||0.0|0.0
911287|Southwest Canyon|Valley|New Mexico|35|Sierra|051|Kingston|11/13/1980|01/29/2020||||325456N|1074127W|32.9156191|-107.6908331|325406N|1074343W|32.9016018|-107.7285972
911288|Southwest Spring|Spring|New Mexico|35|Lincoln|027|Nogal|11/13/1980|04/19/2011||||333150N|1054157W|33.5304997|-105.6990818|||0.0|0.0
911289|Southwest Tank|Reservoir|New Mexico|35|Lincoln|027|Capitan|11/13/1980|11/14/2018||||333650N|1053440W|33.6138837|-105.5776955|||0.0|0.0
911290|Southwest Tank|Reservoir|New Mexico|35|Lincoln|027|White Oaks North|11/13/1980|||||334953N|1054400W|33.8314613|-105.7333188|||0.0|0.0
911293|Spar Canyon|Valley|New Mexico|35|Grant|017|Canteen Canyon|11/13/1980|01/23/2020||||330128N|1083209W|33.0245113|-108.5357468|330159N|1082819W|33.0329863|-108.4718979
911295|Sparks Creek|Stream|New Mexico|35|San Miguel|047|Rociada|11/13/1980||Official|Board Decision|01/01/1967|355108N|1052715W|35.8522558|-105.4541811|355225N|1053055W|35.8736425|-105.5152932
911296|Spear Draw|Valley|New Mexico|35|Harding|021|Valencia Spring|11/13/1980|01/29/2020||||360304N|1035807W|36.0509944|-103.9687289|360853N|1041117W|36.1480745|-104.1880471
911297|Spear Hills|Summit|New Mexico|35|Harding|021|Spear Hills|11/13/1980|01/22/2020||||360813N|1041031W|36.1368837|-104.1754164|||0.0|0.0
911298|Spear Tank|Reservoir|New Mexico|35|Harding|021|Kansas Valley|11/13/1980|02/21/2019||||360554N|1040305W|36.0983936|-104.0514952|||0.0|0.0
911302|Spencer Spring|Spring|New Mexico|35|Torrance|057|Scholle|11/13/1980|08/27/2016||||342911N|1062427W|34.4864517|-106.407477|||0.0|0.0
911303|Spider Creek|Stream|New Mexico|35|Catron|003|Grouse Mountain|11/13/1980|||||331719N|1084335W|33.2886752|-108.7264481|331903N|1084218W|33.3175|-108.705
